LOC131295014
Atp6-ps
LOC132407762
Lmbrd1
LOC131295300
LOC131295301
Gm9443
LOC131295302
Gm29414
LOC131295303
LOC131295304
Adgrb3
LOC131295305
LOC131295306
LOC131295307
LOC131295308
Gm20172
Gm22260
Gm25294
LOC131295309
Gm9884
Gm39614
LOC131295310
Gm31076
Gm19071
Gm18443
LOC131295311
LOC131295312
LOC131295313
LOC131295314
LOC131295315
LOC131295316
Gm19123
Gm24064
LOC131295317
Gm31136
Spata31e2
LOC131295318
LOC131295319
LOC131295320
n-R5s209
LOC131295321
LOC131295322
LOC131295323
LOC131295324
LOC131295325
LOC131295326
LOC131295327
LOC131295328
Gm18179
Gm5524
Gm18776
Gm19028
LOC131295329
LOC131295330
LOC131295331
LOC131295332
LOC131295333
Gm7846
LOC131295334
LOC131295335
LOC131295336
LOC131295337
Spata31e5
Gm45942
Gm5697
Gm6462
Gm18033
Mir6342
Gm5525
Gm7858
LOC131295338
LOC131295339
Gm31465
LOC131295340
Gm31525
LOC131295341
LOC131295342
Gm39615
Gm31581
LOC131295343
LOC131295344
LOC131295345
Gm46086
Gm9898
Gm57566
Gm6473
LOC131295346
Gm2914
Phf3
LOC131295347
LOC131295348
LOC131295349
LOC131295350
LOC131295351
LOC131295352
Ptp4a1
Gm53209
LOC131295353
Gm5698
Gm9458
Gm5699
Gm29669
Gm28644
LOC131295354
4931428L18Rik
Gm7893
Lgsn
Dnaaf6rt
Gm26145
Gm4850
Gm6489
LOC131295355
Gm57572
Eef1a1-ps2
Gm19680
Gm23032
LOC131295356
LOC131295357
Gm7910
LOC131295358
LOC131295359
LOC131295360
Gm51754
Khdrbs2
Gm25814
Gm46077
Gm9839
Semp2l1
Gm24732
LOC131295361
LOC131295362
LOC131295363
LOC131295364
LOC131295365
Gm7114
LOC131295366
Gm4785
LOC131295367
Gm39616
Gm24901
Gm2987
LOC131295368
Gm39617
Gm25792
Gm18799
Gm7933
Gm23453
Prim2
Gm29228
LOC128924197
LOC131295369
Gm17813
LOC132407763
LOC132407764
1700001G17Rik
Gm32229
Rab23
Bag2
Zfp451
LOC131295370
Gm15455
Bend6
Gm38471
LOC132407765
Dst
LOC131295371
Gm53546
Gm23792
LOC131295372
LOC131295373
LOC131295374
LOC131295375
LOC131295376
Mir6896
Gm51742
LOC131295377
Gm26788
LOC131295378
Gm5266
Gm3052
Gm37233
Mir5103
n-TEttc1
LOC128924198
Ccdc115
LOC132407766
Imp4
Gm32504
Ptpn18
LOC132407767
Gm28417
4930568A12Rik
Gm32566
Prss39
Cfc1
Gm28419
Prss40
Gm19225
Amer3
LOC131295379
AA619741
Gm38647
Arhgef4
Gm32920
Gm51813
Gm32790
LOC131295380
Smim39
LOC128924199
Fam168b
LOC131295381
Plekhb2
LOC132407768
Gm19430
LOC131295382
LOC131295383
Gm8009
Gm53547
LOC131295384
Gm25096
LOC131295385
LOC131295386
LOC131295387
LOC131295388
LOC131295389
LOC131295390
LOC128924200
LOC131295391
LOC131295392
LOC131295393
LOC131295394
Gm25634
LOC131295395
LOC131295396
LOC131295397
1110002O04Rik
LOC131295398
LOC131295399
LOC131295400
Gm33176
LOC131295401
Gm8022
Gm39622
LOC131295402
Gm33222
LOC131295403
LOC131295404
Gm39623
LOC131295405
Gm39624
LOC131295406
LOC132407769
Hs6st1
Gm53548
Gm33280
Uggt1
Mir6897
LOC128924201
Gm18750
Gm39625
LOC128924202
Neurl3
LOC132407770
LOC132407771
Arid5a
LOC128924203
Kansl3
Mir6898
Fer1l5
Lman2l
LOC128924204
LOC132407772
Gm33401
Gm33454
Cnnm4
LOC132407773
Cnnm3
Ankrd23
Ankrd39
LOC132407774
Sema4c
Fam178b
LOC131295407
Cox5b
Actr1b
LOC132407775
Gm33533
4933424G06Rik
Zap70
Gm18828
LOC131295408
LOC132407776
Tmem131
LOC128924205
LOC131295409
LOC131295410
LOC131295411
LOC131295412
LOC128924206
LOC131295413
Rpl12-ps1
LOC131295414
LOC131295415
LOC131295416
LOC132407777
n-R5s210
Vwa3b
LOC131295417
LOC132407778
Gm37020
LOC131295418
LOC131295419
LOC131295420
LOC131295421
Cnga3
LOC132407779
Inpp4a
4930439A04Rik
LOC128924207
LOC131295422
Coa5
Unc50
Mgat4a
LOC128924208
LOC132407780
4930594C11Rik
LOC132407781
LOC131295423
Gm39627
LOC132407782
LOC128924209
LOC128924210
Cracdl
4930556I23Rik
LOC128924211
LOC131295424
4930470B04Rik
LOC131295425
LOC131295426
Gm39628
Tsga10
LOC131295427
LOC132407783
LOC128924212
Lipt1
Mitd1
Mrpl30
Lyg2
Lyg1
LOC131295428
Txndc9
LOC132407784
Eif5b
LOC132407785
Gm34448
LOC131295429
Rev1
LOC131295430
LOC131295431
LOC131295432
Gm5099
Aff3
Gm16150
LOC131295433
Gm16152
LOC131295434
Gm34727
LOC131295435
Gm34596
LOC131295436
LOC128924213
LOC128924214
Gm57569
LOC128924215
LOC131295437
LOC132407786
Lonrf2
LOC131295438
Chst10
LOC128924216
Gm6621
Nms
Gm35171
LOC128924217
Pdcl3
LOC128924218
LOC128924219
LOC128924220
Gm35222
LOC131295439
LOC128924221
LOC131295440
LOC131295441
Mir6349
LOC128924222
LOC128924223
Npas2
Gm20428
Gm17904
Gm3617
LOC131295442
Gm53549
Rpl31
Tbc1d8
LOC128924224
LOC131295443
Gm24826
LOC131295444
LOC131295445
Gm53550
LOC132407787
LOC132407788
Cnot11
Snord89
Gm18446
Rnf149
LOC131295446
Gm23722
Gm51620
Gm5100
Creg2
D930019O06Rik
LOC131295447
LOC131295448
Rfx8
LOC132407789
LOC131295449
Gm3646
1700066B17Rik
Gm35600
LOC131295450
LOC128924225
LOC128924226
Map4k4
LOC131295451
LOC131295452
LOC128924227
LOC128924228
LOC109280110
Gm16894
Il1r2
LOC132407790
LOC131295453
Gm35741
Il1r1
LOC132407791
LOC131295454
Il1rl2
Gm17970
Il1rl1
LOC131295455
Il18r1
Il18rap
Gm35801
Slc9a4
Gm37435
LOC131295456
Slc9a2
Gm37915
Mfsd9
Tmem182
LOC131295457
Gm5973
LOC131295458
LOC131295459
LOC131295460
LOC131295461
LOC131295462
LOC131295463
LOC131295464
4930448I06Rik
LOC131295465
LOC131295466
LOC114827887
LOC131295467
LOC131295468
Gm53551
LOC131295469
Gm39631
Gm35935
Gm29260
LOC131295470
LOC131295471
LOC131295472
LOC131295473
Gm5267
Gm8176
Gm28175
Gm46088
Gm36678
Gm37047
LOC131295474
Gm46089
Gm36822
Pantr1
Gm20646
Pou3f3
2900092D14Rik
Pantr2
LOC131295475
Dalir
Gm53552
Mrps9
Gm23126
Gm39633
Gpr45
LOC131295476
Gm3418
Tgfbrap1
Gm28782
8430432A02Rik
LOC128924229
AI597479
Fhl2
LOC131295477
LOC131295478
LOC131295479
Gm8210
Gm29040
Gm29610
LOC131295480
LOC131295481
LOC131295482
Gm57530
LOC131295483
LOC132407792
LOC132407793
Nck2
LOC131295484
LOC131295485
LOC131295486
LOC131295487
LOC131295488
LOC131295489
Gm38628
Gm30634
Ecrg4
Uxs1
LOC132407794
LOC132407795
Gm16103
Gm19587
Gm8241
Gm26352
LOC128924230
Tpp2
LOC131295490
LOC131295491
LOC131295492
Mettl21c
LOC128924232
Ccdc168
Tex30
Poglut2
Bivm
LOC128924233
LOC132407796
Ercc5
Mettl21e
Gm15833
LOC131295493
LOC131295494
LOC131295495
Gm5700
LOC131295496
Gm28893
LOC131295497
LOC131295498
LOC131295499
Txn-ps1
Gm39635
Gulp1
LOC131295500
LOC131295501
LOC131295502
Gm16102
4930521E06Rik
LOC131295503
Gm3489
Gm19480
Gm3496
LOC131295504
LOC131295505
Gm5268
LOC131295506
Col3a1
LOC131295507
Col5a2
Gm8296
Gm7063
LOC131295508
LOC131295509
LOC131295510
LOC131295511
Gm8304
Gm39637
Gm23216
LOC131295512
Gm51621
LOC131295513
Gm23974
Gm8307
LOC132407797
Wdr75
LOC132407798
Gm30900
Gm5526
LOC131295514
Gm5269
LOC131295515
Gm18303
Slc40a1
Gm9496
Rpl23a-ps1
Gm3852
Stk-ps2
Gm18849
Dnah7b
LOC131295516
Gm31046
LOC131295517
LOC131295518
n-R5s211
LOC131295519
Gm8326
Dnah7c
LOC131295520
LOC131295521
Slc39a10
LOC132407799
LOC132407800
LOC131295522
LOC131295523
LOC131295524
LOC131295525
LOC131295526
LOC131295527
LOC131295528
Gm39638
LOC131295529
Gm4852
Gm39639
LOC131295530
Mir6350
Gm18117
LOC131295531
Gm8337
LOC131295532
LOC131295533
LOC131295534
LOC131295535
Gm19206
LOC131295536
Gm5974
LOC131295537
Gm23240
LOC131295538
LOC131295539
LOC131295540
LOC131295541
Gm8354
Gm19124
LOC131295542
Gm8357
LOC131295543
Gm8367
C230029F24Rik
LOC131295544
LOC131295545
LOC131295546
Gm6757
Gm3605
LOC131295547
LOC131295548
LOC131295549
LOC131295550
Gm8384
Gm8391
Gm39640
LOC131295551
Gm20118
Gm28321
LOC131295552
Tmeff2
9330175M20Rik
Cavin2
Gm5253
LOC131295553
LOC131295554
LOC132407801
Nabp1
LOC132407802
LOC132407803
LOC131295555
Gm17767
LOC131295556
LOC128924234
LOC128924235
LOC132407804
Gm31636
LOC131295557
LOC131295558
LOC131295559
LOC131295560
LOC131295561
Myo1b
LOC131295562
Gm33795
LOC132407805
Gm8419
Gm8420
Stat4
LOC132407806
LOC132407807
Gm3940
Gm31812
LOC128924236
LOC132407808
Stat1
LOC132407809
Gm18301
LOC132407810
Gls
LOC132407811
LOC132407812
Gm31867
Gm5975
LOC131295563
Gm31955
LOC131295564
LOC131295565
LOC131295566
LOC132407813
Gm23460
Nab1
LOC132407814
Gm5976
Gm53065
Rps27a-ps1
LOC131295567
Gm28178
Gm5527
LOC131295568
LOC131295569
Nemp2
LOC132407815
Mfsd6
LOC131295570
LOC132407816
Inpp1
LOC132407817
LOC132407818
Hibch
Gm16107
LOC131295571
1700019D03Rik
LOC131295572
LOC131295573
Mstn
Gm24349
LOC131295574
1700019A02Rik
Pms1
Gm28777
LOC131295575
Ormdl1
Osgepl1
LOC128924237
Gm18800
LOC131295576
Asnsd1
Asdurf
LOC132407819
Gm6801
Gm53553
Dnah7a
LOC131295577
LOC131295578
LOC131295579
LOC131295580
LOC131295581
Gm32311
LOC132407820
LOC131295582
LOC131295583
Stk17b
LOC132407821
LOC132407822
LOC132407823
Hecw2
LOC131295584
LOC132407824
Mir7681
LOC132407825
LOC131295585
Gm24251
LOC128924238
LOC132407826
LOC131295586
LOC131295587
LOC131295588
LOC131295589
LOC128924239
Gm51622
Gm25829
Ccdc150
LOC131295590
LOC131295591
LOC131295592
Gtf3c3
LOC128924240
Gm34066
Pgap1
LOC131295593
Gm51623
Gm19637
LOC131295594
Ankrd44
4930444A19Rik
LOC131295595
LOC132407827
LOC128924241
LOC131295596
LOC132407828
LOC128924242
LOC132407829
LOC131295597
Sf3b1
LOC131295598
LOC131295599
Coq10b
Gm17971
Hspd1
LOC132407830
Hspe1
LOC131295600
Gm5147
Gm16581
LOC128924243
Mob4
Gm6822
Rftn2
LOC131295601
LOC132407831
Gm10561
LOC132407832
Mars2
Boll
LOC131295602
Gm8292
Btf3-ps17
LOC131295603
Gm8531
LOC132407833
Plcl1
Gm6644
LOC128924244
LOC131295604
LOC131295605
Gm39642
LOC131295606
LOC131295607
Gm32949
9130227L01Rik
1700003I22Rik
LOC109279972
LOC131295608
LOC131295609
Gm53554
LOC131295610
Hsfy2
LOC131295611
LOC131295612
LOC131295613
LOC131295614
Satb2
LOC131295615
Gm51624
LOC131295616
LOC131295617
9130024F11Rik
Gm38484
1700126A01Rik
LOC131295618
BC055402
Gm5254
LOC131295619
As021
LOC131295620
4930558J18Rik
1700066M21Rik
Tyw5
LOC131295621
Maip1
LOC128924245
Gm22371
Gm53555
LOC131295622
LOC131295623
LOC131295624
Gm8581
LOC131295625
Gm17929
Gm57573
LOC131295626
LOC131295627
Spats2l
LOC128924246
Gm57576
LOC131295628
Kctd18
Sgo2a
LOC132407834
LOC131295629
Aox1
LOC131295630
LOC131295631
Aox3
Gm39643
LOC131295632
Gm24548
Aox4
Aox2
Gm15759
Gm6860
Gm53481
Bzw1
LOC128924247
Clk1
LOC131295633
LOC128924248
LOC132407835
Ppil3
LOC128924249
Nif3l1
LOC128924250
Orc2
Gm23966
LOC131295634
LOC132407836
Gm15834
LOC131295635
Hycc2
LOC132407837
Ndufb3
LOC131295636
Gm18802
LOC131295637
Cbx3-ps7
LOC131295638
Gm20257
Flacc1
LOC131295639
LOC132407838
Cflar
LOC132407839
LOC128924251
LOC131295640
LOC131295641
Gm39646
LOC132407840
LOC131295642
Casp8
LOC132407841
Gm28802
LOC131295643
LOC131295644
Trak2
LOC128924252
LOC131295645
LOC132407842
Stradb
C2cd6
Gm29018
LOC131295646
Gm25502
Tmem237
Mpp4
LOC131295647
Gm19125
Als2
LOC128924253
LOC132407843
Gm33667
Cdk15
LOC131295648
LOC110120428
LOC109279966
Gm51625
LOC131295649
Gm33724
LOC131295650
LOC131295651
Gm33774
Gm53556
LOC132407844
Fzd7
LOC131295652
Gm973
Gm28411
Gm39648
LOC128924254
Gm33833
Sumo1
LOC131295653
LOC128924255
LOC132407845
Nop58
Snord70
Gm26293
LOC131295654
Gm26287
Snord11
LOC131295655
B430105G09Rik
Bmpr2
LOC131295656
Fam117b
LOC132407846
Gm18829
Ica1l
LOC132407847
LOC131295657
LOC131295658
Wdr12
LOC128924256
Carf
Gm15464
LOC131295659
Nbeal1
LOC132407848
LOC131295660
Gm29332
LOC131295661
LOC131295662
Cyp20a1
LOC131295663
Abi2
LOC131295664
Raph1
Sec61g-ps2
LOC131295665
Gm11578
Gm38388
Gm51626
LOC131295666
Eif4a-ps4
LOC128924257
Cd28
LOC128924258
2310016D23Rik
LOC131295667
Gm11609
LOC131295668
Gm11581
LOC131295669
LOC131295670
LOC131295671
LOC131295672
Gm38137
Gm39650
Rpl18-ps1
LOC132407849
LOC132407850
Ctla4
Gm34649
Gm11582
Icos
Rpl17-ps1
LOC131295673
LOC131295674
LOC110120429
LOC131295675
LOC131295676
LOC131295677
Gm11587
9530026F06Rik
LOC131295678
Pard3b
LOC131295679
LOC131295680
Pard3bos1
LOC131295681
LOC131295682
LOC131295683
Pard3bos2
LOC131295684
LOC131295685
LOC131295686
LOC131295687
LOC131295688
LOC131295689
LOC131295690
Gm34881
LOC131295691
LOC131295692
Gm11599
LOC131295693
Nrp2
Gm29083
LOC131295694
LOC131295695
LOC131295696
4930487H11Rik
Gm4208
Gm35120
Gm39652
LOC128924259
Gm35252
Gm38513
LOC132407851
Gm44468
Gm24942
Ino80d
Rps27-ps1
Ino80dos
LOC132407852
LOC131295697
LOC131295698
Ndufs1
LOC132407853
Eef1b2
Gm26457
Snora41
LOC132407854
Cmklr2
LOC131295699
LOC131295700
Zdbf2
LOC131295701
LOC131295702
1700039I01Rik
Gm11608
Gm23448
LOC131295703
Gm11606
Gm11605
LOC131295704
Gm35393
LOC131295705
Adam23
LOC131295706
Gm22281
Fam237a
LOC131295707
Dytn
LOC131295708
Mdh1b
LOC128924260
Fastkd2
4933402D24Rik
LOC128924261
LOC131295709
Gm13751
Gm13754
LOC131295710
Gm13749
LOC110120373
LOC131295711
Klf7
Mir6899
Gm13748
LOC128924262
LOC131295712
LOC128924263
Gm35880
Gm13750
LOC131295713
LOC131295714
Gm39654
LOC131295715
Gm35803
LOC131295716
LOC131295717
Gm53557
LOC131295718
Gm28980
Gm36148
LOC128924264
Creb1
LOC132407855
LOC132407856
LOC132407857
Mettl21a
LOC132407858
Gm29152
2810408I11Rik
LOC132407859
Ccnyl1
LOC132407860
LOC132407861
Fzd5
LOC131295719
LOC128924265
Plekhm3
Gm18633
LOC132407862
Gm51628
LOC132407863
Rpl31-ps24
Gm51627
Rpl10a-ps1
Gm24788
Akr1cl
Gm8550
LOC131295720
LOC131295721
Cryge
LOC131295722
Crygd
LOC131295723
LOC131295724
Crygc
Crygb
Gm7329
Cryga
D630023F18Rik
LOC131295725
Gm36358
LOC131295726
LOC131295727
Idh1
LOC128924266
LOC128924267
LOC132407864
Pikfyve
LOC132407865
LOC131295728
Pth2r
LOC131295729
LOC131295730
Gm28926
Gm28923
Gm57567
Gm5255
Gm8805
LOC131295731
LOC131295732
Crygf
Gm8809
Gm8812
LOC131295733
LOC131295734
Map2
Gm51629
Gm24729
Gm18034
LOC131295735
LOC131295736
Gm25411
Unc80
LOC131295737
Gm39655
LOC131295738
Rpe
Kansl1l
LOC131295739
LOC132407866
Gm46093
Gm15789
LOC132407867
LOC128924268
LOC132407868
Acadl
LOC132407869
Gm15793
Gm27934
Gm25832
LOC131295740
Myl1
Rpl31-ps14
Gm15826
LOC131295741
Lancl1
Gm57531
LOC131295742
Cps1
LOC131295743
Gm26342
LOC131295744
LOC131295745
LOC131295746
Gm39658
Kif22-ps
LOC131295747
LOC131295748
Gm15669
LOC110120367
LOC131295749
LOC131295750
LOC131295751
Erbb4
LOC131295752
LOC131295753
Gm25542
LOC131295754
LOC131295755
Gm53558
LOC132407870
LOC131295756
LOC131295757
Gm51744
Gm8840
Pced1c-ps
Gm28497
LOC131295758
Ikzf2
Gm53559
LOC131295759
LOC131295760
LOC131295761
LOC128924269
Gm29822
Spag16
LOC131295762
Gm23879
LOC131295763
LOC131295764
LOC131295765
LOC131295766
Gm17972
Gm23422
LOC131295767
Gm57571
Vwc2l
Gm29906
LOC131295768
Gm57799
Gm8859
LOC132407871
LOC131295769
Gm53490
Bard1
LOC131295770
LOC128924270
LOC131295771
Gm8870
Gm53560
LOC131295772
Abca12
LOC131295773
Gm39659
LOC131295774
Gm6947
LOC131295775
LOC131295776
LOC131295777
LOC132407872
Atic
Fn1
LOC131295778
LOC131295779
Apol7d
Gm19003
Gm5829
Gm5256
Gm39660
Gm30160
LOC131295780
Gm30308
LOC131295781
Gm8883
Gm28818
4933417E11Rik
Gm5528
LOC131295782
Gm8885
Gm4319
Mreg
LOC132407873
LOC131295783
Gm51630
Gm25360
LOC131295784
LOC132407874
Gm23472
LOC131295785
LOC132407875
D230017M19Rik
Gm24497
LOC131295786
LOC132407876
Gm25939
Pecr
Tmem169
Gm51631
LOC132407877
Xrcc5
LOC131295787
LOC131295788
Gm39661
LOC131295789
Marchf4
Gm15843
LOC131295790
LOC132407878
Smarcal1
LOC131295791
Gm39662
Ankar
LOC131295792
Gm18035
Rpl37a
Gm51632
Gm39663
Gm30788
Gm30847
LOC131295793
LOC131295794
Igfbp2
Igfbp5
LOC131295795
Gm9551
Gm31047
Gm17846
LOC131295796
Gm31137
Tnp1
Teshl
LOC131295797
Gm53561
Gm31254
Gm29185
LOC131295798
LOC131295799
LOC131295800
Gm31344
LOC131295801
Pinc
D530049I02Rik
LOC131295802
LOC131295803
LOC131295804
LOC131295805
LOC131295806
Gm9553
C530043A13Rik
LOC131295807
LOC131295808
6030407O03Rik
LOC131295809
LOC131295810
LOC131295811
LOC131295812
Gm29183
Mir6351
LOC131295813
LOC131295814
LOC131295815
Tns1
LOC131295816
LOC131295817
Gm39664
LOC132407879
Gm31637
LOC114827884
Rufy4
Cxcr2
Cxcr1
LOC132407880
Mir1928
Gm31691
Gm25524
Arpc2
LOC132407881
Gpbar1
Aamp
Gm28364
LOC132407882
Pnkd
Tmbim1
LOC132407883
LOC132407884
Catip
LOC131295818
Slc11a1
LOC128924271
LOC132407885
Ctdsp1
Gm53562
Mir26b
LOC131295819
Vil1
Usp37
LOC132407886
Cnot9
Plcd4
Zfp142
LOC131295820
LOC132407887
Bcs1l
Rnf25
Stk36
LOC131295821
Ttll4
Cyp27a1
Prkag3
Wnt6
Gm29539
LOC131295822
Gm32099
Wnt10a
LOC131295823
LOC110120417
n-TGgcc3
Gm32275
LOC131295824
Gm53563
Gm16582
Cdk5r2
Fev
Cryba2
Mir375
Cfap65
Ihh
Nhej1
LOC131295825
LOC131295826
LOC131295827
Slc23a3
Cnppd1
Retreg2
LOC132407888
Zfand2b
Abcb6
LOC132407889
Atg9a
LOC132407890
Ankzf1
Glb1l
Stk16
Tuba4a
LOC132407891
