Xkr4
Dnpep
Des
Speg
Gmppa
Asic4
Chpf
Tmem198
Obsl1
Inha
Stk11ip
Slc4a3
Gm17751
Gm816
Epha4
Mir6352
Pax3
Gm33152
Gm2102
Sgpp2
Farsb
Acsl3
Utp14b
Gm29536
Kcne4
Scg2
Ap1s3
Wdfy1
Mrpl44
Serpine2
Fam124b
Cul3
1700016L21Rik
Dock10
Nyap2
Irs1
Rhbdd1
Col4a4
Col4a3
Mff
Tm4sf20
Gm17764
Agfg1
Slc19a3
Krtap28-13
Ccl20
Daw1
Sphkap
Pid1
Dner
Trip12
Fbxo36
Slc16a14
Sp140l1
A530040E14Rik
Gm38510
Gm7609
Sp140l2
Gm2619
Gm7592
Sp110
Sp140
Sp100
A630001G21Rik
Mir8096
9930111H07Rik
Cab39
Itm2c
4933407L21Rik
Gpr55
Spata3
2810459M11Rik
Psmd1
Htr2b
Armc9
Gm28626
B3gnt7
Ncl
Snora75
Mir3535
Snord82
C130036L24Rik
Nmur1
Tex44
Ptma
Pde6d
Cops7b
Nppc
Dis3l2
Alppl2
Alpi
Akp3
Ecel1
Prss56
Chrnd
Chrng
Eif4e2
Efhd1
Gigyf2
Kcnj13
Snorc
Ngef
Neu2
Inpp5d
Gm33517
Atg16l1
Scarna6
Sag
Dgkd
Gm19582
Usp40
Ugt1a10
Ugt1a9
Ugt1a8
Ugt1a7c
Ugt1a6b
Ugt1a6a
Ugt1a5
Ugt1a2
Dnajb3
Ugt1a1
Mroh2a
Hjurp
Trpm8
Spp2
Gm29538
Glrp1
Gm19589
Arl4c
Platr5
1700067G17Rik
Sh3bp4
C030007H22Rik
Agap1
4933400F21Rik
Gbx2
Asb18
Iqca1
Ackr3
Cops8
Col6a3
Mlph
Prlh
Rab17
Lrrfip1
Rbm44
Ramp1
Ube2f
Scly
Espnl
Klhl30
Erfe
Ilkap
Hes6
Per2
Traf3ip1
Asb1
Twist2
Hdac4
Gm35992
Ndufa10
Or6b2
Or6b2b
Or6b3
Or9s23
Or9s27
Or9s15
Or9s13
Cops9
Otos
Gpc1
Mir149
Ankmy1
Dusp28
5033417F24Rik
Rnpepl1
9430060I03Rik
Capn10
Gpr35
Aqp12
Kif1a
Mab21l4
Crocc2
Sned1
Mir6901
Mterf4
Gm28535
Pask
Ppp1r7
Mir6902
Mir6345
Ano7
Hdlbp
Septin2
Farp2
Stk25
Bok
Thap4
Atg4b
Dtymk
Ing5
D2hgdh
Gal3st2
Gm7889
Gal3st2c
Neu4
Pdcd1
4930440C22Rik
Fam174a
St8sia4
Gm30431
4930598F16Rik
Gm29601
4930533P14Rik
Slco4c1
Panct2
Slco6b1
Slco6c1
Macir
Ppip5k2
Gin1
Pam
B230216N24Rik
1810006J02Rik
Gm29461
Slco6d1
Gm7967
Cntnap5b
Cdh20
Gm29012
Rnf152
Gm17634
Pign
Relch
Tnfrsf11a
Gm7160
Zcchc2
Gm20753
Phlpp1
Bcl2
Kdsr
Vps4b
Serpinb5
Serpinb12
Serpinb13
Serpinb3a
Serpinb3d
Serpinb3b
Serpinb3c
Serpinb11
Serpinb7
Serpinb2
Serpinb10
Serpinb8
D830032E09Rik
Cdh7
Cdh19
Dsel
Gm32810
Cntnap5a
B020011L13Rik
Tsn
Nifk
Gm28867
Clasp1
2900060B14Rik
Tfcp2l1
Gli2
Inhbb
Ralb
Tmem185b
3830432H09Rik
Epb41l5
Ptpn4
Tmem177
Cfap221
Sctr
Tmem37
Dbi
3110009E18Rik
Steap3
C1ql2
Marco
En1
Gm34698
Celrr
Insig2
Ccdc93
Htr5b
Ddx18
Gm28590
Dpp10
Actr3
Slc35f5
Gpr39
Lypd1
Nckap5
Mgat5
Tmem163
Gm35993
Acmsd
2900009J06Rik
Ccnt2
Map3k19
Rab3gap1
Zranb3
R3hdm1
Mir128-1
Ubxn4
Lct
Mcm6
Dars1
Cxcr4
Thsd7b
Cd55b
Cd55os
Cd55
Zp3r
C4bp
C4bp-ps1
Pfkfb2
Yod1
AA986860
Gm28857
Gm28856
Fcamr
Pigr
Fcmr
Il24
Il20
Il19
Il10
Mapkapk2
Dyrk3
Eif2d
Rassf5
Ikbke
Srgap2
Fam72a
Avpr1b
Ctse
Rab7b
Slc26a9
Pm20d1
Slc41a1
Rab29
Nucks1
Slc45a3
Elk4
Mfsd4a
Gm37120
Cdk18
Lemd1
Mir135b
Klhdc8a
Nuak2
Tmcc2
Dstyk
6030442K20Rik
Rbbp5
Tmem81
Cntn2
Nfasc
Gm10538
Lrrn2
Mdm4
Pik3c2b
Ppp1r15b
Plekha6
Gm19461
Golt1a
Kiss1
Ren1
Etnk2
Sox13
Snrpe
Zc3h11a
Zbed6
Lax1
Atp2b4
Optc
Prelp
Gm1627
Fmod
Gm19497
Btg2
Chit1
Chi3l1
Mybph
Adora1
Myoparr
Myog
Ppfia4
Tmem183a
Mgat4f
Cyb5r1
Adipor1
Klhl12
Rabif
Mgat4e
Kdm5b
Syt2
Ppp1r12b
Ube2t
Lgr6
Ptprv
Ptpn7
Arl8a
Gpr37l1
Elf3
Rnpep
Timm17a
Lmod1
Shisa4
Ipo9
Nav1
Mir1231
Gm4793
Csrp1
Phlda3
Tnni1
Lad1
Tnnt2
Pkp1
Igfn1
Tmem9
Ascl5
Cacna1s
Gm15850
Kif21b
Mroh3
Inava
Gpr25
Camsap2
9230116N13Rik
Ddx59
Kif14
Zfp281
Gm19705
Platr22
Nr5a2
Mir181a-1
Mir181b-1
Ptprc
A130071D04Rik
Atp6v1g3
Nek7
Gm5833
Lhx9
2310009B15Rik
1700019P21Rik
Dennd1b
4930596I21Rik
Crb1
Gm34816
Zbtb41
Aspm
F13b
Cfhr1
Cfhr3
Cfhr4
Cfhr2
Cfh
Kcnt2
4930590L20Rik
Cdc73
B3galt2
Glrx2
Ro60
Uchl5
Rgs2
Rgs13
Rgs1
Rgs21
Rgs18
Gm29514
Brinp3
Pla2g4a
Ptgs2os
Ptgs2
Ptgs2os2
Pdc
2310030A07Rik
Odr4
Tpr
Prg4
Hmcn1
C730036E19Rik
3110040M04Rik
Ivns1abp
Swt1
Trmt1l
Mir7682
Rnf2
Niban1
2810414N06Rik
Edem3
1700025G04Rik
Tsen15
Colgalt2
Rgl1
Apobec4
Arpc5
Ncf2
Smg7
1700040K01Rik
Nmnat2
Lamc2
Lamc1
E330020D12Rik
Shcbp1l
Dhx9
Npl
Rgs8
C230024C17Rik
Rgs16
Rnasel
Rgsl1
Teddm2
Teddm1b
Teddm1a
Mir8114
Glul
A830008E24Rik
Zfp648
4930452N14Rik
4930532M18Rik
Cacna1e
Gm9530
Ier5
Mr1
Stx6
BC034090
Xpr1
Gm5532
Acbd6
Lhx4
Qsox1
Cep350
Tor1aip1
Tor1aip2
Fam163a
Tdrd5
Nphs2
Axdnd1
Soat1
Csnk2a1-ps3
Abl2
Tor3a
Fam20b
Ralgps2
Angptl1
Tex35
Gm30694
Rasal2
2810025M15Rik
Cryzl2
Gm15486
Sec16b
Brinp2
Astn1
Pappa2
1600012P17Rik
Cop1
Pou5f1-rs1
Scarna3a
Mir1843b
Tnr
4930523C07Rik
4930562F07Rik
Tnn
Mrps14
Cacybp
4933417C20Rik
Rabgap1l
Gpr52
Rc3h1
Serpinc1
Zbtb37
Gas5
Snord47
Dars2
Cenpl
Klhl20
Ankrd45
Tex50
Prdx6
Tnfsf4
Tnfsf18
Fasl
Suco
4930558K02Rik
Pigc
Dnm3
2810442N19Rik
Dnm3os
Mettl13
Vamp4
Myoc
Myocos
Prrc2c
Fmo4
Fmo1
Fmo2
Fmo6
Fmo3
Mroh9
Prrx1
Gorab
Ntmt2
Gm51663
Kifap3
Scyl3
Firrm
Mettl18
Sele
Sell
Selp
Gm16548
F5
Slc19a2
Ccdc181
Blzf1
Nme7
Atp1b1
Gm32391
Gm26685
Dpt
Gm20743
Xcl1
4930568G15Rik
Tbx19
Sft2d2
Tiprl
Gpr161
Dcaf6
Mpc2
Adcy10
Mpzl1
Rcsd1
Creg1
Cd247
Pou2f1
Styxl2
Gpa33
Mael
Ildr2
Tada1
Pogk
Gm33354
Gm4846
Gm4847
Fmo9
Gm16701
Fam78b
Uck2
Tmco1
Aldh9a1
Mgst3
Lrrc52
Rxrg
Lmx1a
Pbx1
Nuf2
Gm34624
Rgs5
Rgs4
Ccdc190
Hsd17b7
3110045C21Rik
Ddr2
Uap1
Uhmk1
Sh2d1b2
Gm6345
Sh2d1b1
Gm7694
Spata46
Nos1ap
Olfml2b
Atf6
Gm29733
Dusp12
Fcrlb
Fcrla
Fcgr2b
Fcgr4
Fcgr3
Mir6546
Cfap126
Sdhc
Mpz
Pcp4l1
Nr1i3
Tomm40l
Apoa2
Fcer1g
Ndufs2
Adamts4
B4galt3
Ppox
Usp21
Ufc1
Dedd
Nit1
Pfdn2
Klhdc9
Nectin4
Arhgap30
Usf1
Tstd1
Gm26641
F11r
Alyref2
Itln1
Cd244a
Ly9
Slamf7
Mir7683
Cd48
Tma7-ps
Slamf1
Cd84
Gm37065
Slamf6
Vangl2
Nhlh1
Ncstn
Copa
Pex19
Dcaf8
Pea15a
Casq1
Atp1a4
Atp1a2
Igsf8
Kcnj9
Kcnj10
Pigm
Slamf9
Igsf9
Tagln2
Cfap45
4933439K11Rik
Vsig8
Slamf8
Fcrl6
Dusp23
Crp
Or10j5
Gm35742
Or10j27
Or10j7
Or10j3
Or10j3b
Fcer1a
Or10j2
Ackr1
Cadm3
Aim2
Ifi206
Ifi214
Ifi213
Ifi209
Ifi208
Ifi207
Ifi204
Mndal
Ifi211
Ifi203
Ifi202b
Ifi205
Or10aa1
Or10aa3
Or6n2
Or6n1
Or6k14
Or6k6
Or6k4
Or6k2
Spta1
Or10z1
Mptx1
Or10x1
Or10x4
Or6p1
Fmn2
Grem2
Rgs7
Gm36307
Fh1
Kmo
Opn3
Chml
Wdr64
Exo1
Pld5
Cep170
Mir350
Sdccag8
Hmga2-ps1
Akt3
Zbtb18
2310043L19Rik
Spmip3
Adss2
Catspere1
Catspere2
Desi2
Cox20
Hnrnpu
Efcab2
Kif26b
Smyd3
Tfb2m
Cnst
Sccpdh
Kif28
Ahctf1
Cdc42bpa
Coq8a
Psen2
Gm31728
Gm5069
Itpkb
Stum
Parp1
Mir6904
Lin9
Mixl1
Acbd3
H3f3a
Sde2
Lefty2
Pycr2
Lefty1
Tmem63a
Ephx1
Degs1l
Gm37406
Nvl
Cnih4
Wdr26
Cnih3
Ccdc121rt1
Dnah14
Lbr
Gm5533
Enah
Srp9
Vmn1r1
Gm33887
Degs1
1700047M11Rik
Fbxo28
Trp53bp2
Capn2
Capn8
Ccdc185
Susd4
Tlr5
Disp1
Brox
Aida
Mia3
Taf1a
Hhipl2
Gm34068
1700056E22Rik
Dusp10
1700112H15Rik
4930488B22Rik
Hlx
Mtarc1
Mtarc2
Mir1981
C130074G19Rik
Mark1
Rab3gap2
Iars2
Mir194-1
Mir215
Bpnt1
Eprs1
9630028B13Rik
Gm2061
Slc30a10
5033404E19Rik
Lyplal1
A730004F24Rik
Gm35546
Tgfb2
Rrp15
A430105J06Rik
D1Pas1
Spata17
Gm15509
1700007P06Rik
Gpatch2
Esrrg
9330162B11Rik
Ush2a
Kctd3
Kcnk2
A430027H14Rik
Cenpf
Ptpn14
Smyd2
Prox1
Prox1os
Gm29678
Rps6kc1
Angel2
Vash2
Flvcr1
A230020J21Rik
Spata45
Tatdn3
Nsl1
Batf3
Garin4
Atf3
D730003I15Rik
Nenf
Pacc1
Ppp2r5a
Gm32200
Dtl
Ints7
Lpgat1
Nek2
1700034H15Rik
Slc30a1
Rd3
Traf5
Mir3473c
Rcor3
Gm10516
Kcnh1
Hhat
A730013G03Rik
Sertad4
Gm15867
Syt14
Utp25
Irf6
A130010J15Rik
Traf3ip3
Hsd11b1
G0s2
Lamb3
Camk1g
Mir205hg
4930503O07Rik
Plxna2
Cd34
Gm16897
A330023F24Rik
Mir29b-2
Cd46
Cr1l
Cr2
Fam171a1
Nmt2
Rpp38
Olah
Meig1
Dclre1c
Suv39h2
Hspa14
Msantd7
Cdnf
Fam107b
Frmd4a
Prpf18
Bend7
Sephs1
Phyh
Ucma
Mcm10
Optn
Ccdc3
Camk1d
Cdc123
Nudt5
Gm13199
Sec61a2
Gm13267
Dhtkd1
Upf2
Proser2
Gm10857
Echdc3
A230108P19Rik
Usp6nl
Gm13391
Celf2
5031426D15Rik
Gm30957
Gm13219
Gata3
Gata3os
Gm13262
Taf3
Atp5f1c
Kin
Itih2
Itih5
Sfmbt2
Mir466m
Mir466f-1
Mir669f
Mir669e
Mir669d
Mir466f-2
Mir669g
Mir467b
Mir669i
Mir669h
Prkcq
8030442B05Rik
Gm13293
Gm13291
Pfkfb3
Rbm17
Il2ra
Il15ra
Fbh1
Ankrd16
Itga8
E030013I19Rik
Mindy3
Pter
C1ql3
Rsu1
Cubn
Trdmt1
Vim
St8sia6
Hacd1
Stamos
Stam
Tmem236
Mrc1
Mir511
Slc39a12
Gm13266
Cacnb2
Gm13315
Nsun6
Arl5b
Malrd1
Plxdc2
4930515L03Rik
Nebl
A930004D18Rik
Gm17762
Skida1
Mllt10
Mir7655
Gm13351
Dnajc1
Commd3
Bmi1
Spag6
Gm3363
Carlr
Pip4k2a
4930426L09Rik
Armc3
4930447M23Rik
Msrb2
Ptf1a
4921504E06Rik
Gm13348
Gm3230
Otud1
Gm13363
Etl4
Arhgap21
Gm13375
Enkur
Thnsl1
Gpr158
Myo3a
Gad2
Apbb1ip
Pdss1
Abi1
Acbd5
Mastl
Yme1l1
Potegl
Nxph2
Spopl
Hnmt
Tbpl2
Il36b
Il36g
Il36a
Il36rn
Il1f10
Il1rn
Psd4
Pax8
Gm13415
Cacna1b
Ehmt1
Arrdc1
Zmynd19
Dph7
Mrpl41
Pnpla7
Nsmf
Mir7664
Entpd8
Noxa1
Gm13387
Nrarp
Tor4a
Nelfb
Stpg3
Cimip2a
Tubb4b
Slc34a3
Rnf224
Rnf208
Ndor1
Tmem203
Tprn
Ssna1
Anapc2
Tmem210
Lrrc26
Grin1
Grin1os
AA543186
Man1b1
Dpp7
Gm46732
Uap1l1
Sapcd2
Entpd2
Npdc1
Fut7
Abca2
Mir3087
Clic3
Paxx
Ptgds
Lcn12
C8g
Fbxw5
Traf2
Edf1
Mamdc4
Phpt1
Ajm1
Rabl6
Ccdc183
Tmem141
Fcna
Lcn5
Lcn6
Lcn10
Bmyc
Obp2b
Glt6d1
Gm13539
Lcn9
Sohlh1
Kcnt1
Camsap1
Ubac1
Nacc2
Tmem250
Lhx3
Qsox2
Ccdc187
Gpsm1
Dnlz
Card9
Snapc4
Entr1
Pmpca
Inpp5e
Sec16a
0610009E02Rik
Notch1
Gm35978
Egfl7
Mir126a
Agpat2
Dipk1b
Snhg7
Snora43
Snora17
Lcn4
Gm39773
Abo
Surf6
Med22
Rpl7a
Surf1
Surf2
Surf4
Stkld1
Rexo4
Adamts13
Cacfd1
Slc2a6
Mymk
Adamtsl2
Fam163b
Dbhos
Dbh
Sardh
Vav2
Brd3os
Brd3
Mir7578
Wdr5
Gm13421
Rxra
Col5a1
Fcnb
F730016J06Rik
Olfm1
Ppp1r26
Pierce1
Mrps2
Gbgt1
Ralgds
Cel
Gtf3c5
Gfi1b
Tsc1
Spaca9
Ak8
Gtf3c4
Ddx31
Barhl1
Cfap77
Ttf1
Setx
Ntng2
6530402F18Rik
Med27
Mir133c
Rapgef1
Prrt1b
Gm13547
Trub2
Coq4
Slc27a4
Urm1
Mir219a-2
Mir219b
Cercam
Odf2
Gle1
Sptan1
Mir6997
Dync2i2
Set
Pkn3
Zdhhc12
Zer1
Tbc1d13
Endog
Spout1
Kyat1
1700084E18Rik
Lrrc8a
Phyhd1
Dolk
Nup188
Sh3glb2
Miga2
Dolpp1
Crat
Ptpa
Ier5l
Gm14487
Cstad
Gm14486
1700001O22Rik
Ntmt1
Asb6
Prrx2
Ptges
Tor1b
Tor1a
BC005624
Usp20
Fnbp1
D330023K18Rik
Gpr107
Ncs1
Hmcn2
Ass1
Fubp3
Mir6998
Prdm12
Exosc2
Gm13427
Abl1
Qrfp
Fibcd1
Lamc3
Aif1l
Nup214
Gm13609
Fam78a
Mir7674
Plpp7
Prrc2b
Pomt1
Uck1
Swi5
Golga2
Dnm1
Mir199b
Ciz1
Bbln
Lcn2
Ptges2
Slc25a25
Naif1
Eeig1
Dpm2
Pip5kl1
St6galnac4
St6galnac6
Ak1
Eng
Mir1954
Fpgs
Mir8093
Cdk9
Mir2861
Mir3960
Sh2d3c
6330409D20Rik
Ttc16
Tor2a
Ptrh1
Cfap157
Stxbp1
Gm13524
Niban2
Lrsam1
Rpl12
Snora65
Slc2a8
Garnl3
Ralgps1
Angptl2
Zbtb34
Zbtb43
Lmx1b
C130021I20Rik
Mvb12b
Nron
Gm13403
C230014O12Rik
Pbx3
Mapkap1
Gapvd1
Hspa5
Rabepk
Fbxw2
B3galt9
Psmd5
Cutal
Phf19
Traf1
Hc
Gm39794
AI182371
Cntrl
Rab14
Gsn
Stom
4930568D16Rik
4930402F06Rik
Ggta1
Gm35202
Gm13446
Dab2ip
Ttll11
9030204H09Rik
Gm35396
Ndufa8
Morn5
Lhx6
Rbm18
Mrrf
Gm46735
Ptgs1
Or1j10
Or1j11
Or1j12
Or1j14
Or1j15
Or1j17
Or1j18
Or1j19
Or1j21
Or1j1
Or1j4
Or1n1
Or1j20
Or1n1b
Or1n2
Or1l8
Or1ak2
Or1q1
Or12k7
Or12k8
Or1b1
Or1l4
Or5c1
Pdcl
Rc3h2
Snord90
Zbtb6
Zbtb26
Rabgap1
Gpr21
Strbp
Crb2
Dennd1a
Lhx2
Nek6
Psmb7
Nr5a1
Nr6a1
Nr6a1os
Mir181a-2
Mir181b-2
Olfml2a
Wdr38
Rpl35
Arpc5l
Golga1
Scai
Gm16523
Ppp6c
Lrp1b
Mir6336
Gm30225
Kynu
Arhgap15
Arhgap15os
Gtdc1
Zeb2
Mir5129
Zeb2os
1700019E08Rik
Gm13470
Gm13481
Acvr2a
Orc4
Mbd5
Epc2
Kif5c
Lypd6b
Lypd6
Mmadhc
Gm13483
Gm48908
Gm13498
Rnd3
Gm13497
1700057H21Rik
Gm13490
Rbm43
Nmi
Tnfaip6
Rif1
Neb
4930573O16Rik
Gm13522
Arl5a
A430018G15Rik
Cacnb4
Stam2
Gm46741
Fmnl2
Prpf40a
Arl6ip6
Idi1-ps1
Rprm
Galnt13
Kcnj3
Nr4a2
BB557941
4930555B11Rik
Gpd2
Galnt5
Ermn
Cytip
Gm13546
Acvr1c
Gm13544
Acvr1
Upp2
Ccdc148
Pkp4
5330411J11Rik
Dapl1
Tanc1
Wdsub1
Baz2b
Gm13572
Gm13570
Marchf7
Cd302
Ly75
Gm13571
Gm13580
Pla2r1
Itgb6
Rbms1
Gm13582
Tank
Psmd14
Tbr1
Slc4a10
Dpp4
Gcg
Fap
Ifih1
Gca
Kcnh7
Gm8541
Fign
Grb14
Cobll1
Slc38a11
Scn3a
Scn2a
Csrnp3
Galnt3
Ttc21b
Scn1a
Gm13629
Scn9a
Scn7a
Gm1322
Xirp2
B3galt1
Stk39
4932414N04Rik
Cers6
Nostrin
Spc25
G6pc2
Abcb11
Dhrs9
Lrp2
Bbs5
Klhl41
Fastkd1
Ppig
Cfap210
Phospho2
Klhl23
Ssb
Mettl5
Ubr3
Myo3b
Sp5
Gad1os
Erich2
Gad1
Gorasp2
Tlk1
Mettl8
Dcaf17
Cybrd1
Dync1i2
Slc25a12
Hat1
Metap1d
Dlx1
Dlx1as
Dlx2
Itga6
Pdk1
Rapgef4
Map3k20
Cdca7
8430437L04Rik
6430710C18Rik
Sp3
Sp3os
Ola1
Sp9
Cir1
Scrn3
Gpr155
Wipf1
Chrna1
Chrna1os
Chn1os3
Chn1
Atf2
Atp5mc3
4930441J16Rik
Lnpk
Evx2
Hoxd13
Hoxd12
Hoxd11
Hoxd10
Hoxd9
Hoxd8
Hoxd3
Hoxd4
Mir10b
Haglr
Hoxd1
Mtx2
Rps6-ps4
9430019J16Rik
Gm39859
Hnrnpa3
Nfe2l2
E030042O20Rik
Agps
Ift70b
Ift70a2
Ift70a1
Pde11a
Cyct
Rbm45
Osbpl6
Prkra
Pjvk
Fkbp7
Plekha3
Ttn
Ccdc141
Sestd1
Zfp385b
Cwc22
4930440I19Rik
Gm14461
Ube2e3
Itga4
Cerkl
Neurod1
Itprid2
Ppp1r1c
Pde1a
Prdx6b
Dnajc10
Gm13752
Frzb
Nckap1
Dusp19
Mir684-1
Nup35
Zfp804a
A130030D18Rik
Fsip2
Zc3h15
Itgav
Fam171b
Zswim2
Calcrl
Tfpi
Gm13710
Ctnnd1
Btbd18
Selenoh
Tmx2
Med19
Zdhhc5
Clp1
Ypel4
Mir130a
Serping1
Ube2l6
Smtnl1
Timm10
D930003E18Rik
Slc43a1
Rtn4rl2
Slc43a3
Prg2
Prg3
P2rx3
Ssrp1
Tnks1bp1
4930443O20Rik
Aplnr
Lrrc55
Or5ak22
Or5ak23
Or5ak24
Or5ak25
Fads2b
Or5g27
Or5g29
Or5g23
Or5g25
Or5g26
Or9g4
Or8k16
Or5g9
Or9g10
Or9g3
Or9g19
Or9g20
Or2ah1
Or5ar1
Or5ap2
Or5m10b
Or5m10
Or5m12
Or5m13b
Or5m11
Gm52520
Or5m11b
Or5m5
Or5m8
Or5m3
Or5m3b
Or5m9
Or8u3-ps
Or5al7
Or8u9
Or8u8
Or8j3
Or8k1
Or8k3
Or8k18
Or8k20
Or5j3
Or8k21
Or8k53
Or8j3b
Or8k25
Or8j3c
Or8k27
Or8k28
Or8k41
Or8k30
Or8k31-ps1
Or8k32
Or8k33
Or8k35
Or8k37
Or8k38
Or5t7
Or8k39
Or8k40
Or5t5
Or5t18
Or5t9
Or5t15
Olfr1096
Or8h7
Or8h10
Or5t16
Or5t17
Or8i2
Or5be3
Or5j1
Or5aq1b
Or5aq6
Or5aq7
Or5aq1
Or12e1
Or10ag54
Or10ag56
